case_id,instance,solution,scale,gurobi_runtime_seconds,gurobi_runtime_status,gurobi_runtime_source,time_limit_seconds,time_limit_rule,checker_accepted
ruiz2007,large_instance_3.json,large_solution_3.json,large,672.78,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
ruiz2007,large_instance_4.json,large_solution_4.json,large,3600.55,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
ruiz2007,large_instance_5.json,large_solution_5.json,large,664.17,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
ruiz2007,tiny_instance.json,tiny_solution.json,small,0.19,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,True
ruiz2007,tiny_instance_2.json,tiny_solution_2.json,small,120.12923577986658,observed,historical_reference_regeneration_20260829,600,runtime <= 300s -> 600s,True
sadykov2013,large_instance_1.json,large_solution_1.json,large,3617.76,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
sadykov2013,large_instance_2.json,large_solution_2.json,large,3601.17,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
sadykov2013,large_instance_3.json,large_solution_3.json,large,3606.47,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
sadykov2013,large_instance_4.json,large_solution_4.json,large,3603.8,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
sadykov2013,large_instance_5.json,large_solution_5.json,large,3604.18,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
sadykov2013,tiny_instance.json,tiny_solution.json,small,5.04,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,True
salemi2022,large_instance_1.json,large_solution_1.json,large,3615.01,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
salemi2022,large_instance_2.json,large_solution_2.json,large,3619.53,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
salemi2022,large_instance_3.json,large_solution_3.json,large,2910.87,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
salemi2022,large_instance_4.json,large_solution_4.json,large,3618.65,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
salemi2022,large_instance_5.json,large_solution_5.json,large,3615.15,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
salemi2022,tiny_instance.json,tiny_solution.json,small,6.24,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,True
samarghandi2017,large_instance_1.json,large_solution_1.json,large,3604.19,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
samarghandi2017,large_instance_2.json,large_solution_2.json,large,3602.78,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
samarghandi2017,large_instance_3.json,large_solution_3.json,large,3600.9,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
samarghandi2017,large_instance_4.json,large_solution_4.json,large,3604.04,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
samarghandi2017,large_instance_5.json,large_solution_5.json,large,3603.75,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
samarghandi2017,tiny_instance.json,tiny_solution.json,small,0.7,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,True
sansegundo2016,large_instance_1.json,large_solution_1.json,large,112.8,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,True
sansegundo2016,large_instance_2.json,large_solution_2.json,large,188.73,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,True
sansegundo2016,large_instance_3.json,large_solution_3.json,large,70.25,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,True
sansegundo2016,large_instance_4.json,large_solution_4.json,large,181.47,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,True
sansegundo2016,large_instance_5.json,large_solution_5.json,large,81.24,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,True
sansegundo2016,tiny_instance.json,tiny_solution.json,small,0.84,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,True
sansegundo2023,large_instance_1.json,large_solution_1.json,large,3602.95,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
sansegundo2023,large_instance_2.json,large_solution_2.json,large,3604.28,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
sansegundo2023,large_instance_3.json,large_solution_3.json,large,13.35,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,True
sansegundo2023,large_instance_4.json,large_solution_4.json,large,3603.79,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
sansegundo2023,large_instance_5.json,large_solution_5.json,large,263.78,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,True
sansegundo2023,tiny_instance.json,tiny_solution.json,small,23.91,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,True
savelsbergh1997,large_instance_1.json,large_solution_1.json,large,3601.39,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
savelsbergh1997,large_instance_2.json,large_solution_2.json,large,0.23,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,True
savelsbergh1997,large_instance_3.json,large_solution_3.json,large,0.23,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,True
savelsbergh1997,large_instance_4.json,large_solution_4.json,large,0.34,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,True
savelsbergh1997,large_instance_5.json,large_solution_5.json,large,3601.96,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
savelsbergh1997,tiny_instance.json,tiny_solution.json,small,0.11,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,True
schwerdfeger2016,large_instance_1.json,large_solution_1.json,large,26.5,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,True
schwerdfeger2016,large_instance_2.json,large_solution_2.json,large,95.54,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,True
schwerdfeger2016,large_instance_3.json,large_solution_3.json,large,22.81,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,True
schwerdfeger2016,large_instance_4.json,large_solution_4.json,large,2519.19,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
schwerdfeger2016,large_instance_5.json,large_solution_5.json,large,9.52,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,True
schwerdfeger2016,tiny_instance.json,tiny_solution.json,small,0.12,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,True
segundo2019,large_instance_1.json,large_solution_1.json,large,3628.93,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
segundo2019,large_instance_2.json,large_solution_2.json,large,3629.16,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
segundo2019,large_instance_5.json,large_solution_5.json,large,3628.6,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
segundo2019,tiny_instance.json,tiny_solution.json,small,32.69,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,True
segundo2019,tiny_instance_2.json,tiny_solution_2.json,small,124.14396197441965,observed,historical_reference_regeneration_20260829,600,runtime <= 300s -> 600s,True
segundo2019b,large_instance_1.json,large_solution_1.json,large,3626.09,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
segundo2019b,large_instance_2.json,large_solution_2.json,large,1208.0,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
segundo2019b,large_instance_3.json,large_solution_3.json,large,3615.04,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
segundo2019b,large_instance_4.json,large_solution_4.json,large,3616.78,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
segundo2019b,large_instance_5.json,large_solution_5.json,large,3625.19,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
segundo2019b,tiny_instance.json,tiny_solution.json,small,1.83,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,True
seker2021,large_instance_1.json,large_solution_1.json,large,84.04,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,True
seker2021,large_instance_2.json,large_solution_2.json,large,48.12,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,True
seker2021,large_instance_3.json,large_solution_3.json,large,2028.83,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
seker2021,large_instance_4.json,large_solution_4.json,large,171.26,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,True
seker2021,large_instance_5.json,large_solution_5.json,large,50.3,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,True
seker2021,tiny_instance.json,tiny_solution.json,small,0.13,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,True
song2021,large_instance_1.json,large_solution_1.json,large,25.17,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,True
song2021,large_instance_2.json,large_solution_2.json,large,5.29,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,True
song2021,large_instance_3.json,large_solution_3.json,large,9.38,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,True
song2021,large_instance_4.json,large_solution_4.json,large,3601.21,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
song2021,large_instance_5.json,large_solution_5.json,large,16.75,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,True
song2021,tiny_instance.json,tiny_solution.json,small,2.34,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,True
spliet2015,large_instance_1.json,large_solution_1.json,large,3600.93,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
spliet2015,large_instance_2.json,large_solution_2.json,large,3600.76,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
spliet2015,large_instance_3.json,large_solution_3.json,large,3601.01,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
spliet2015,large_instance_4.json,large_solution_4.json,large,3601.32,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
spliet2015,large_instance_5.json,large_solution_5.json,large,3601.32,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
spliet2015,tiny_instance.json,tiny_solution.json,small,2.42,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,True
spliet2015,tiny_instance_2.json,tiny_solution_2.json,small,120.13279023393989,observed,historical_reference_regeneration_20260829,600,runtime <= 300s -> 600s,True
taninmis2022,large_instance_1.json,large_solution_1.json,large,2976.200261361897,observed,current_rerun_20260831,900,runtime > 300s -> 900s,True
taninmis2022,large_instance_2.json,large_solution_2.json,large,2840.0578511990607,observed,current_rerun_20260831,900,runtime > 300s -> 900s,True
taninmis2022,large_instance_3.json,large_solution_3.json,large,3315.972869021818,observed,current_rerun_20260831,900,runtime > 300s -> 900s,True
taninmis2022,large_instance_4.json,large_solution_4.json,large,2797.8869417607784,observed,current_rerun_20260831,900,runtime > 300s -> 900s,True
taninmis2022,large_instance_5.json,large_solution_5.json,large,3508.1709358887747,observed,current_rerun_20260831,900,runtime > 300s -> 900s,True
taninmis2022,tiny_instance.json,tiny_solution.json,small,35.45761927496642,observed,current_rerun_20260831,300,runtime <= 120s -> 300s,True
tran2018,large_instance_1.json,large_solution_1.json,large,358.52,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
tran2018,large_instance_2.json,large_solution_2.json,large,3.22,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,True
tran2018,large_instance_3.json,large_solution_3.json,large,3.43,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,True
tran2018,large_instance_4.json,large_solution_4.json,large,75.82,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,True
tran2018,large_instance_5.json,large_solution_5.json,large,308.14,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
tran2018,tiny_instance.json,tiny_solution.json,small,0.1,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,True
vidal2011,large_instance_1.json,large_solution_1.json,large,3602.03,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
vidal2011,large_instance_2.json,large_solution_2.json,large,3601.31,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
vidal2011,large_instance_3.json,large_solution_3.json,large,3600.67,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
vidal2011,large_instance_4.json,large_solution_4.json,large,3602.02,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
vidal2011,large_instance_5.json,large_solution_5.json,large,3601.18,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
vidal2011,tiny_instance.json,tiny_solution.json,small,2.78,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,True
vidal2011,tiny_instance_2.json,tiny_solution_2.json,small,120.13476129248738,observed,historical_reference_regeneration_20260829,600,runtime <= 300s -> 600s,True
walteros2020,large_instance_1.json,large_solution_1.json,large,37.58,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,True
walteros2020,large_instance_2.json,large_solution_2.json,large,36.69,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,True
walteros2020,large_instance_3.json,large_solution_3.json,large,96.74,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,True
walteros2020,large_instance_4.json,large_solution_4.json,large,88.63,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,True
walteros2020,large_instance_5.json,large_solution_5.json,large,36.34,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,True
walteros2020,tiny_instance.json,tiny_solution.json,small,6.41,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,True
wang2019,large_instance_1.json,large_solution_1.json,large,3602.56,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
wang2019,large_instance_2.json,large_solution_2.json,large,3601.88,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
wang2019,large_instance_3.json,large_solution_3.json,large,3602.69,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
wang2019,large_instance_4.json,large_solution_4.json,large,3602.59,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
wang2019,large_instance_5.json,large_solution_5.json,large,3601.94,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
wang2019,tiny_instance.json,tiny_solution.json,small,0.28,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,True
wang2025,large_instance_1.json,large_solution_1.json,large,3600.46,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
wang2025,large_instance_2.json,large_solution_2.json,large,3600.3,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
wang2025,large_instance_3.json,large_solution_3.json,large,495.68,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
wang2025,large_instance_4.json,large_solution_4.json,large,0.18,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,True
wang2025,large_instance_5.json,large_solution_5.json,large,0.19,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,True
wang2025,tiny_instance.json,tiny_solution.json,small,0.46,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,True
wangk2020,large_instance_1.json,large_solution_1.json,large,238.96,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,True
wangk2020,large_instance_2.json,large_solution_2.json,large,237.69,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,True
wangk2020,large_instance_3.json,large_solution_3.json,large,234.73,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,True
wangk2020,large_instance_4.json,large_solution_4.json,large,471.37,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
wangk2020,large_instance_5.json,large_solution_5.json,large,486.24,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
wangk2020,tiny_instance.json,tiny_solution.json,small,2.37,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,True
wangy2020,large_instance_1.json,large_solution_1.json,large,100.99,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,True
wangy2020,large_instance_2.json,large_solution_2.json,large,100.41,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,True
wangy2020,large_instance_3.json,large_solution_3.json,large,121.03,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,True
wangy2020,large_instance_4.json,large_solution_4.json,large,210.58,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,True
wangy2020,large_instance_5.json,large_solution_5.json,large,94.64,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,True
wangy2020,tiny_instance.json,tiny_solution.json,small,1.38,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,True
watermeyer2020,large_instance_1.json,large_solution_1.json,large,3603.38,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
watermeyer2020,large_instance_2.json,large_solution_2.json,large,3603.47,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
watermeyer2020,large_instance_3.json,large_solution_3.json,large,3605.84,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
watermeyer2020,large_instance_4.json,large_solution_4.json,large,3605.69,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
watermeyer2020,large_instance_5.json,large_solution_5.json,large,3604.59,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
watermeyer2020,tiny_instance.json,tiny_solution.json,small,0.14,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,True
watermeyer2022,large_instance_1.json,large_solution_1.json,large,140.0,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,True
watermeyer2022,large_instance_2.json,large_solution_2.json,large,54.02,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,True
watermeyer2022,large_instance_3.json,large_solution_3.json,large,129.83,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,True
watermeyer2022,large_instance_4.json,large_solution_4.json,large,261.21,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,True
watermeyer2022,large_instance_5.json,large_solution_5.json,large,233.54,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,True
watermeyer2022,tiny_instance.json,tiny_solution.json,small,0.12,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,True
watermeyer2023,large_instance_1.json,large_solution_1.json,large,271.81,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,True
watermeyer2023,large_instance_2.json,large_solution_2.json,large,2427.53,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
watermeyer2023,large_instance_3.json,large_solution_3.json,large,34.16,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,True
watermeyer2023,large_instance_4.json,large_solution_4.json,large,58.42,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,True
watermeyer2023,large_instance_5.json,large_solution_5.json,large,102.54,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,True
watermeyer2023,tiny_instance.json,tiny_solution.json,small,0.11,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,True
wei2020,large_instance_1.json,large_solution_1.json,large,3603.61,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
wei2020,large_instance_2.json,large_solution_2.json,large,3602.2,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
wei2020,large_instance_3.json,large_solution_3.json,large,3601.13,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
wei2020,large_instance_4.json,large_solution_4.json,large,3602.59,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
wei2020,large_instance_5.json,large_solution_5.json,large,3603.29,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
wei2020,tiny_instance.json,tiny_solution.json,small,0.5,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,True
wei2020b,large_instance_1.json,large_solution_1.json,large,3601.04,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
wei2020b,large_instance_2.json,large_solution_2.json,large,12.53,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,True
wei2020b,large_instance_3.json,large_solution_3.json,large,0.21,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,True
wei2020b,large_instance_4.json,large_solution_4.json,large,3.23,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,True
wei2020b,large_instance_5.json,large_solution_5.json,large,3607.61,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
wei2020b,tiny_instance.json,tiny_solution.json,small,0.11,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,True
wu2018,large_instance_1.json,large_solution_1.json,large,3600.21,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
wu2018,large_instance_2.json,large_solution_2.json,large,3600.25,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
wu2018,large_instance_3.json,large_solution_3.json,large,3600.22,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
wu2018,large_instance_4.json,large_solution_4.json,large,3600.19,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
wu2018,large_instance_5.json,large_solution_5.json,large,3600.22,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
wu2018,tiny_instance.json,tiny_solution.json,small,0.19,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,True
wu2022,large_instance_1.json,large_solution_1.json,large,159.92,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,True
wu2022,large_instance_2.json,large_solution_2.json,large,3628.0,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
wu2022,large_instance_3.json,large_solution_3.json,large,70.34,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,True
wu2022,large_instance_4.json,large_solution_4.json,large,141.7,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,True
wu2022,large_instance_5.json,large_solution_5.json,large,65.84,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,True
wu2022,tiny_instance.json,tiny_solution.json,small,0.11,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,True
wu2023,large_instance_1.json,large_solution_1.json,large,1654.7206203145906,observed,current_rerun_20260831,900,runtime > 300s -> 900s,True
wu2023,large_instance_2.json,large_solution_2.json,large,1442.0979238310829,observed,current_rerun_20260831,900,runtime > 300s -> 900s,True
wu2023,large_instance_3.json,large_solution_3.json,large,1721.7605778463185,observed,current_rerun_20260831,900,runtime > 300s -> 900s,True
wu2023,large_instance_4.json,large_solution_4.json,large,841.59445677232,observed,current_rerun_20260831,900,runtime > 300s -> 900s,True
wu2023,large_instance_5.json,large_solution_5.json,large,1651.7177609149367,observed,current_rerun_20260831,900,runtime > 300s -> 900s,True
wu2023,tiny_instance.json,tiny_solution.json,small,3.891890574246645,observed,current_rerun_20260831,60,runtime <= 5s -> 60s,True
xie2019,large_instance_1.json,large_solution_1.json,large,88.66,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,True
xie2019,large_instance_2.json,large_solution_2.json,large,135.65,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,True
xie2019,large_instance_3.json,large_solution_3.json,large,107.15,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,True
xie2019,large_instance_4.json,large_solution_4.json,large,214.95,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,True
xie2019,large_instance_5.json,large_solution_5.json,large,769.09,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
xie2019,tiny_instance.json,tiny_solution.json,small,2.15,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,True
xu2024,large_instance_1.json,large_solution_1.json,large,3600.7,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
xu2024,large_instance_2.json,large_solution_2.json,large,3601.81,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
xu2024,large_instance_3.json,large_solution_3.json,large,3600.63,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
xu2024,large_instance_4.json,large_solution_4.json,large,365.28,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
xu2024,large_instance_5.json,large_solution_5.json,large,3600.82,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
xu2024,tiny_instance.json,tiny_solution.json,small,0.91,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,True
yang2013,large_instance_1.json,large_solution_1.json,large,3605.41,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
yang2013,large_instance_2.json,large_solution_2.json,large,3604.44,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
yang2013,large_instance_3.json,large_solution_3.json,large,3608.56,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
yang2013,large_instance_4.json,large_solution_4.json,large,3607.59,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
yang2013,large_instance_5.json,large_solution_5.json,large,3601.39,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
yang2013,tiny_instance.json,tiny_solution.json,small,0.88,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,True
zetina2019,large_instance_1.json,large_solution_1.json,large,3614.11,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
zetina2019,large_instance_2.json,large_solution_2.json,large,3622.1,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
zetina2019,large_instance_3.json,large_solution_3.json,large,3616.71,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
zetina2019,large_instance_4.json,large_solution_4.json,large,3615.01,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
zetina2019,large_instance_5.json,large_solution_5.json,large,3614.98,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
zetina2019,tiny_instance.json,tiny_solution.json,small,1.05,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,True
zetina2020,large_instance_1.json,large_solution_1.json,large,3601.25,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
zetina2020,large_instance_2.json,large_solution_2.json,large,3601.15,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
zetina2020,large_instance_3.json,large_solution_3.json,large,3600.92,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
zetina2020,large_instance_4.json,large_solution_4.json,large,3600.98,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
zetina2020,large_instance_5.json,large_solution_5.json,large,3601.27,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
zetina2020,tiny_instance.json,tiny_solution.json,small,0.12,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,True
zhang2025,large_instance_1.json,large_solution_1.json,large,3605.91,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
zhang2025,large_instance_2.json,large_solution_2.json,large,3607.23,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
zhang2025,large_instance_3.json,large_solution_3.json,large,11.51,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,True
zhang2025,large_instance_4.json,large_solution_4.json,large,3605.76,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
zhang2025,large_instance_5.json,large_solution_5.json,large,1772.94,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
zhang2025,tiny_instance.json,tiny_solution.json,small,0.16,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,True
zohali2022,large_instance_1.json,large_solution_1.json,large,30.215429660864174,observed,current_rerun_20260831,300,runtime <= 120s -> 300s,True
zohali2022,large_instance_2.json,large_solution_2.json,large,30.215197525918484,observed,current_rerun_20260831,300,runtime <= 120s -> 300s,True
zohali2022,large_instance_3.json,large_solution_3.json,large,30.122377164661884,observed,current_rerun_20260831,300,runtime <= 120s -> 300s,True
zohali2022,large_instance_4.json,large_solution_4.json,large,30.224933289922774,observed,current_rerun_20260831,300,runtime <= 120s -> 300s,True
zohali2022,large_instance_5.json,large_solution_5.json,large,30.156055998057127,observed,current_rerun_20260831,300,runtime <= 120s -> 300s,True
zohali2022,tiny_instance.json,tiny_solution.json,small,0.5188968786969781,observed,current_rerun_20260831,60,runtime <= 5s -> 60s,True
