phase,case_id,instance,solution,scale,gurobi_runtime_seconds,gurobi_runtime_status,gurobi_runtime_source,time_limit_seconds,time_limit_rule,eval_time_limit_seconds,checker_accepted
test,wang2019,large_instance_3.json,large_solution_3.json,large,3602.69,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,wang2019,large_instance_4.json,large_solution_4.json,large,3602.59,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,wang2019,large_instance_5.json,large_solution_5.json,large,3601.94,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,wang2025,large_instance_1.json,large_solution_1.json,large,3600.46,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,wang2025,large_instance_2.json,large_solution_2.json,large,3600.3,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,wang2025,large_instance_4.json,large_solution_4.json,large,0.18,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,900,True
test,wang2025,large_instance_5.json,large_solution_5.json,large,0.19,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,900,True
test,wangk2020,large_instance_2.json,large_solution_2.json,large,237.69,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,900,True
test,wangk2020,large_instance_3.json,large_solution_3.json,large,234.73,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,900,True
test,wangk2020,large_instance_4.json,large_solution_4.json,large,471.37,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,wangk2020,large_instance_5.json,large_solution_5.json,large,486.24,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,wangy2020,large_instance_2.json,large_solution_2.json,large,100.41,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,900,True
test,wangy2020,large_instance_3.json,large_solution_3.json,large,121.03,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,900,True
test,wangy2020,large_instance_4.json,large_solution_4.json,large,210.58,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,900,True
test,wangy2020,large_instance_5.json,large_solution_5.json,large,94.64,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,900,True
test,watermeyer2020,large_instance_1.json,large_solution_1.json,large,3603.38,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,watermeyer2020,large_instance_2.json,large_solution_2.json,large,3603.47,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,watermeyer2020,large_instance_3.json,large_solution_3.json,large,3605.84,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,watermeyer2020,large_instance_4.json,large_solution_4.json,large,3605.69,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,watermeyer2022,large_instance_2.json,large_solution_2.json,large,54.02,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,900,True
test,watermeyer2022,large_instance_3.json,large_solution_3.json,large,129.83,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,900,True
test,watermeyer2022,large_instance_4.json,large_solution_4.json,large,261.21,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,900,True
test,watermeyer2022,large_instance_5.json,large_solution_5.json,large,233.54,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,900,True
test,watermeyer2023,large_instance_1.json,large_solution_1.json,large,271.81,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,900,True
test,watermeyer2023,large_instance_2.json,large_solution_2.json,large,2427.53,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,watermeyer2023,large_instance_3.json,large_solution_3.json,large,34.16,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,900,True
test,watermeyer2023,large_instance_4.json,large_solution_4.json,large,58.42,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,900,True
test,wei2020,large_instance_1.json,large_solution_1.json,large,3603.61,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,wei2020,large_instance_2.json,large_solution_2.json,large,3602.2,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,wei2020,large_instance_3.json,large_solution_3.json,large,3601.13,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,wei2020,large_instance_5.json,large_solution_5.json,large,3603.29,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,wei2020b,large_instance_1.json,large_solution_1.json,large,3601.04,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,wei2020b,large_instance_3.json,large_solution_3.json,large,0.21,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,900,True
test,wei2020b,large_instance_4.json,large_solution_4.json,large,3.23,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,900,True
test,wei2020b,large_instance_5.json,large_solution_5.json,large,3607.61,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,wu2018,large_instance_1.json,large_solution_1.json,large,3600.21,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,wu2018,large_instance_2.json,large_solution_2.json,large,3600.25,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,wu2018,large_instance_4.json,large_solution_4.json,large,3600.19,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,wu2018,large_instance_5.json,large_solution_5.json,large,3600.22,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,wu2022,large_instance_1.json,large_solution_1.json,large,159.92,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,900,True
test,wu2022,large_instance_2.json,large_solution_2.json,large,3628.0,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,wu2022,large_instance_3.json,large_solution_3.json,large,70.34,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,900,True
test,wu2022,large_instance_5.json,large_solution_5.json,large,65.84,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,900,True
test,wu2023,large_instance_1.json,large_solution_1.json,large,1654.7206203145906,observed,current_rerun_20260831,900,runtime > 300s -> 900s,900,True
test,wu2023,large_instance_2.json,large_solution_2.json,large,1442.0979238310829,observed,current_rerun_20260831,900,runtime > 300s -> 900s,900,True
test,wu2023,large_instance_3.json,large_solution_3.json,large,1721.7605778463185,observed,current_rerun_20260831,900,runtime > 300s -> 900s,900,True
test,wu2023,large_instance_4.json,large_solution_4.json,large,841.59445677232,observed,current_rerun_20260831,900,runtime > 300s -> 900s,900,True
test,xie2019,large_instance_1.json,large_solution_1.json,large,88.66,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,900,True
test,xie2019,large_instance_3.json,large_solution_3.json,large,107.15,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,900,True
test,xie2019,large_instance_4.json,large_solution_4.json,large,214.95,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,900,True
test,xie2019,large_instance_5.json,large_solution_5.json,large,769.09,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,xu2024,large_instance_2.json,large_solution_2.json,large,3601.81,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,xu2024,large_instance_3.json,large_solution_3.json,large,3600.63,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,xu2024,large_instance_4.json,large_solution_4.json,large,365.28,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,xu2024,large_instance_5.json,large_solution_5.json,large,3600.82,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,yang2013,large_instance_2.json,large_solution_2.json,large,3604.44,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,yang2013,large_instance_3.json,large_solution_3.json,large,3608.56,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,yang2013,large_instance_4.json,large_solution_4.json,large,3607.59,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,yang2013,large_instance_5.json,large_solution_5.json,large,3601.39,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,zetina2019,large_instance_1.json,large_solution_1.json,large,3614.11,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,zetina2019,large_instance_2.json,large_solution_2.json,large,3622.1,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,zetina2019,large_instance_3.json,large_solution_3.json,large,3616.71,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,zetina2019,large_instance_5.json,large_solution_5.json,large,3614.98,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,zetina2020,large_instance_1.json,large_solution_1.json,large,3601.25,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,zetina2020,large_instance_3.json,large_solution_3.json,large,3600.92,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,zetina2020,large_instance_4.json,large_solution_4.json,large,3600.98,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,zetina2020,large_instance_5.json,large_solution_5.json,large,3601.27,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,zhang2025,large_instance_1.json,large_solution_1.json,large,3605.91,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,zhang2025,large_instance_2.json,large_solution_2.json,large,3607.23,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,zhang2025,large_instance_3.json,large_solution_3.json,large,11.51,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,900,True
test,zhang2025,large_instance_5.json,large_solution_5.json,large,1772.94,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,zohali2022,large_instance_1.json,large_solution_1.json,large,30.215429660864174,observed,current_rerun_20260831,300,runtime <= 120s -> 300s,900,True
test,zohali2022,large_instance_3.json,large_solution_3.json,large,30.122377164661884,observed,current_rerun_20260831,300,runtime <= 120s -> 300s,900,True
test,zohali2022,large_instance_4.json,large_solution_4.json,large,30.224933289922774,observed,current_rerun_20260831,300,runtime <= 120s -> 300s,900,True
test,zohali2022,large_instance_5.json,large_solution_5.json,large,30.156055998057127,observed,current_rerun_20260831,300,runtime <= 120s -> 300s,900,True
train,adulyasak2015,tiny_instance.json,tiny_solution.json,small,0.9,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,alba2013,tiny_instance.json,tiny_solution.json,small,0.34,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,alfieri2020,tiny_instance.json,tiny_solution.json,small,0.17,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,amaldi2013,tiny_instance.json,tiny_solution.json,small,6.87,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,,True
train,araujo2015,tiny_instance.json,tiny_solution.json,small,0.5,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,araujo2020,tiny_instance.json,tiny_solution.json,small,0.61,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,archetti2007,tiny_instance.json,tiny_solution.json,small,0.54,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,armbruster2012,tiny_instance.json,tiny_solution.json,small,19.29,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,,True
train,armbruster2012,tiny_instance_2.json,tiny_solution_2.json,small,30.596107756718993,observed,historical_reference_regeneration_20260829,300,runtime <= 120s -> 300s,,True
train,arslan2021,tiny_instance.json,tiny_solution.json,small,0.17558692675083876,observed,current_rerun_20260831,60,runtime <= 5s -> 60s,,True
train,bard2002,tiny_instance.json,tiny_solution.json,small,0.17819811031222343,observed,current_rerun_20260831,60,runtime <= 5s -> 60s,,True
train,barnhart2000,tiny_instance.json,tiny_solution.json,small,0.09,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,bayani2024,tiny_instance.json,tiny_solution.json,small,0.6,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,belhoul2014,tiny_instance.json,tiny_solution.json,small,0.12,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,belvaux2000,tiny_instance.json,tiny_solution.json,small,0.57,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,bentert2022,tiny_instance.json,tiny_solution.json,small,90.25,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,,True
train,bergman2019,tiny_instance.json,tiny_solution.json,small,0.27,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,bertsimas2022,tiny_instance.json,tiny_solution.json,small,0.25,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,bertsimas2024,tiny_instance.json,tiny_solution.json,small,4.254862774163485,observed,current_rerun_20260831,60,runtime <= 5s -> 60s,,True
train,bettinelli2017,tiny_instance.json,tiny_solution.json,small,0.19,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,bierwirth2017,tiny_instance.json,tiny_solution.json,small,3.75,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,bierwirth2017,tiny_instance_2.json,tiny_solution_2.json,small,45.237995417788625,observed,historical_reference_regeneration_20260829,300,runtime <= 120s -> 300s,,True
train,bode2012,tiny_instance.json,tiny_solution.json,small,2.19,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,bodur2017,tiny_instance.json,tiny_solution.json,small,9.46,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,,True
train,boland2019,tiny_instance.json,tiny_solution.json,small,2.9,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,bollapragada2001,tiny_instance.json,tiny_solution.json,small,0.29,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,borndorfer2007,tiny_instance.json,tiny_solution.json,small,17.36,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,,True
train,borndorfer2007,tiny_instance_2.json,tiny_solution_2.json,small,121.85411329101771,observed,historical_reference_regeneration_20260829,600,runtime <= 300s -> 600s,,True
train,bragin2022,tiny_instance.json,tiny_solution.json,small,1.42,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,brandao2016,tiny_instance.json,tiny_solution.json,small,0.24,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,bront2009,tiny_instance.json,tiny_solution.json,small,0.2,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,buchheim2018,tiny_instance.json,tiny_solution.json,small,4.5,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,byeon2022,tiny_instance.json,tiny_solution.json,small,0.2712572729215026,observed,current_rerun_20260831,60,runtime <= 5s -> 60s,,True
train,caprara1999,tiny_instance.json,tiny_solution.json,small,0.2,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,carosi2019,tiny_instance.json,tiny_solution.json,small,1.11,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,carvalho1999,tiny_instance.json,tiny_solution.json,small,0.44,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,carvalho2022,tiny_instance.json,tiny_solution.json,small,69.37,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,,True
train,castro2021,tiny_instance.json,tiny_solution.json,small,0.14,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,chebil2015,tiny_instance.json,tiny_solution.json,small,0.14,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,chebil2019,tiny_instance.json,tiny_solution.json,small,0.14,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,chen1999,tiny_instance.json,tiny_solution.json,small,16.46,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,,True
train,cherkesly2015,tiny_instance.json,tiny_solution.json,small,11.843637948855758,observed,current_rerun_20260831,120,runtime <= 30s -> 120s,,True
train,colombi2017,tiny_instance.json,tiny_solution.json,small,0.13,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,contreras2011,tiny_instance.json,tiny_solution.json,small,0.22,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,cordeau2006,tiny_instance.json,tiny_solution.json,small,2.14,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,cordeau2014,tiny_instance.json,tiny_solution.json,small,0.32340638525784016,observed,current_rerun_20260831,60,runtime <= 5s -> 60s,,True
train,cordeau2019,tiny_instance.json,tiny_solution.json,small,2.21,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,cote2018,tiny_instance.json,tiny_solution.json,small,0.12,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,cote2019,tiny_instance.json,tiny_solution.json,small,91.82,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,,True
train,cunha2021,tiny_instance.json,tiny_solution.json,small,11.69,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,,True
train,damcikurt2016,tiny_instance.json,tiny_solution.json,small,62.902939279563725,observed,current_rerun_20260831,300,runtime <= 120s -> 300s,,True
train,dayarian2019,tiny_instance.json,tiny_solution.json,small,2.569692767225206,observed,current_rerun_20260831,60,runtime <= 5s -> 60s,,True
train,degraeve2007,tiny_instance.json,tiny_solution.json,small,0.17,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,delage2022,tiny_instance.json,tiny_solution.json,small,22.77,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,,True
train,delorme2020,tiny_instance.json,tiny_solution.json,small,0.14,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,desaulniers2010,tiny_instance.json,tiny_solution.json,small,3.15,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,desaulniers2014,tiny_instance.json,tiny_solution.json,small,0.29,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,desaulniers2016,tiny_instance.json,tiny_solution.json,small,0.48,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,dienstknecht2024,tiny_instance.json,tiny_solution.json,small,0.41,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,earl2005,tiny_instance.json,tiny_solution.json,small,0.15,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,eiselt2009,tiny_instance.json,tiny_solution.json,small,14.89,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,,True
train,elci2022,tiny_instance.json,tiny_solution.json,small,0.46,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,engineer2012,tiny_instance.json,tiny_solution.json,small,12.41,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,,True
train,engineer2012,tiny_instance_2.json,tiny_solution_2.json,small,120.18564329016954,observed,historical_reference_regeneration_20260829,600,runtime <= 300s -> 600s,,True
train,fischetti1997,tiny_instance.json,tiny_solution.json,small,0.26,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,fischetti1998,tiny_instance.json,tiny_solution.json,small,0.21,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,fischetti2017,tiny_instance.json,tiny_solution.json,small,0.41,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,fleszar2022b,tiny_instance.json,tiny_solution.json,small,0.22,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,forrest2006,tiny_instance.json,tiny_solution.json,small,0.17,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,fragkos2016,tiny_instance.json,tiny_solution.json,small,0.14,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,fragkos2021,tiny_instance.json,tiny_solution.json,small,0.11,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,freeman2018,tiny_instance.json,tiny_solution.json,small,0.9,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,freling2003,tiny_instance.json,tiny_solution.json,small,0.11,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,frey2017,tiny_instance.json,tiny_solution.json,small,0.25,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,furini2016,tiny_instance.json,tiny_solution.json,small,6.11,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,,True
train,furini2017,tiny_instance.json,tiny_solution.json,small,1.46,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,furini2019,tiny_instance.json,tiny_solution.json,small,0.12,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,furini2021,tiny_instance.json,tiny_solution.json,small,0.1,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,gamache1999,tiny_instance.json,tiny_solution.json,small,23.69,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,,True
train,gangammanavar2020,tiny_instance.json,tiny_solution.json,small,0.3,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,garcia2011,tiny_instance.json,tiny_solution.json,small,4.21,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,gruson2021,tiny_instance.json,tiny_solution.json,small,13.8,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,,True
train,gschwind2021,tiny_instance.json,tiny_solution.json,small,0.11490924376994371,observed,current_rerun_20260831,60,runtime <= 5s -> 60s,,True
train,gualandi2012,tiny_instance.json,tiny_solution.json,small,0.13,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,guo2021,tiny_instance.json,tiny_solution.json,small,0.65,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,guo2021,tiny_instance_2.json,tiny_solution_2.json,small,120.18470600619912,observed,historical_reference_regeneration_20260829,600,runtime <= 300s -> 600s,,True
train,hadjar2006,tiny_instance.json,tiny_solution.json,small,0.41540332045406103,observed,current_rerun_20260831,60,runtime <= 5s -> 60s,,True
train,hassannayebi2016,tiny_instance.json,tiny_solution.json,small,0.56,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,he2020,tiny_instance.json,tiny_solution.json,small,4.25,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,hewitt2024,tiny_instance.json,tiny_solution.json,small,0.26,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,hoffman1993,tiny_instance.json,tiny_solution.json,small,0.08,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,hosseinian2020,tiny_instance.json,tiny_solution.json,small,0.14,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,huisman2005,tiny_instance.json,tiny_solution.json,small,47.12,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,,True
train,huisman2005,tiny_instance_2.json,tiny_solution_2.json,small,101.76123650092632,observed,historical_reference_regeneration_20260829,300,runtime <= 120s -> 300s,,True
train,ji2019,tiny_instance.json,tiny_solution.json,small,0.6,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,juvin2023,tiny_instance.json,tiny_solution.json,small,0.11,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,kang2021,tiny_instance.json,tiny_solution.json,small,0.35,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,klose2005,tiny_instance.json,tiny_solution.json,small,2.02,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,knueven2020,tiny_instance.json,tiny_solution.json,small,43.69,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,,True
train,kobayashi2021,tiny_instance.json,tiny_solution.json,small,0.36,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,kobeaga2024,tiny_instance.json,tiny_solution.json,small,0.28,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,kowalczyk2018,tiny_instance.json,tiny_solution.json,small,7.08,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,,True
train,kowalczyk2024,tiny_instance.json,tiny_solution.json,small,24.14,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,,True
train,kress2019,tiny_instance.json,tiny_solution.json,small,113.15415413305163,observed,current_rerun_20260831,300,runtime <= 120s -> 300s,,True
train,kreter2018,tiny_instance.json,tiny_solution.json,small,0.11,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,lai2021,tiny_instance.json,tiny_solution.json,small,1.69,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,laporte2003,tiny_instance.json,tiny_solution.json,small,0.39,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,lee1996,tiny_instance.json,tiny_solution.json,small,0.35,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,legrain2020,tiny_instance.json,tiny_solution.json,small,3.84,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,legrain2024,tiny_instance.json,tiny_solution.json,small,0.17503456585109234,observed,current_rerun_20260831,60,runtime <= 5s -> 60s,,True
train,letelier2022,tiny_instance.json,tiny_solution.json,small,0.14,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,levin2017,tiny_instance.json,tiny_solution.json,small,0.25,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,li2020,tiny_instance.json,tiny_solution.json,small,0.51,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,liao2020,tiny_instance.json,tiny_solution.json,small,0.16487140953540802,observed,current_rerun_20260831,60,runtime <= 5s -> 60s,,True
train,lozano2017,tiny_instance.json,tiny_solution.json,small,0.21614709962159395,observed,current_rerun_20260831,60,runtime <= 5s -> 60s,,True
train,luo2017,tiny_instance.json,tiny_solution.json,small,12.6,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,,True
train,mansini2020,tiny_instance.json,tiny_solution.json,small,0.14,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,martello1999,tiny_instance.json,tiny_solution.json,small,0.14,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,martin-iradi2024,tiny_instance.json,tiny_solution.json,small,0.09,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,mehrotra1996,tiny_instance.json,tiny_solution.json,small,0.1733037382364273,observed,current_rerun_20260831,60,runtime <= 5s -> 60s,,True
train,mingozzi1999,tiny_instance.json,tiny_solution.json,small,3.17,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,morrison2016,tiny_instance.json,tiny_solution.json,small,0.09,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,muter2010,tiny_instance.json,tiny_solution.json,small,8.557744901627302,observed,current_rerun_20260831,120,runtime <= 30s -> 120s,,True
train,nagy2015,tiny_instance.json,tiny_solution.json,small,0.23,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,nagy2015,tiny_instance_2.json,tiny_solution_2.json,small,120.10086762346327,observed,historical_reference_regeneration_20260829,600,runtime <= 300s -> 600s,,True
train,oliveira2020,tiny_instance.json,tiny_solution.json,small,3600.3802054468542,observed,current_rerun_20260831,900,runtime > 300s -> 900s,,True
train,oliveira2020,tiny_instance_2.json,tiny_solution_2.json,small,3600.7416575262323,observed,current_rerun_20260831,900,runtime > 300s -> 900s,,True
train,ostrowski2012,tiny_instance.json,tiny_solution.json,small,0.6831207359209657,observed,current_rerun_20260831,60,runtime <= 5s -> 60s,,True
train,ozturk2020,tiny_instance.json,tiny_solution.json,small,0.51,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,ozturk2020,tiny_instance_2.json,tiny_solution_2.json,small,120.10839886032045,observed,historical_reference_regeneration_20260829,600,runtime <= 300s -> 600s,,True
train,pecin2017,tiny_instance.json,tiny_solution.json,small,15.92,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,,True
train,pecin2017,tiny_instance_2.json,tiny_solution_2.json,small,120.29254020377994,observed,historical_reference_regeneration_20260829,600,runtime <= 300s -> 600s,,True
train,pedersen2024,tiny_instance.json,tiny_solution.json,small,0.17,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,pessoa2021,tiny_instance.json,tiny_solution.json,small,0.58,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
